"","IndicatorID","IndicatorName","ParentCode","ParentName","AreaCode","AreaName","AreaType","Sex","Age","CategoryType","Category","Timeperiod","Value","LowerCI95.0limit","UpperCI95.0limit","LowerCI99.8limit","UpperCI99.8limit","Count","Denominator","Valuenote","RecentTrend","ComparedtoEnglandvalueorpercentiles","Comparedtosubnationalparentvalueorpercentiles","TimeperiodSortable"
"625",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000007","Derbyshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",238.037544364782,213.19091725133,264.984813219329,NA,NA,334,140314,NA,NA,"Same","Same",20110000
"626",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000008","Devon","County & UA","Female","15-44 yrs",NA,NA,"2011/12",290.287336613687,261.228493129728,321.695014538712,NA,NA,364,125393,NA,NA,"Worse","Same",20110000
"627",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000009","Dorset","County & UA","Female","15-44 yrs",NA,NA,"2011/12",356.497689958915,311.239825884732,406.486377837197,NA,NA,223,62553,NA,NA,"Worse","Worse",20110000
"628",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000011","East Sussex","County & UA","Female","15-44 yrs",NA,NA,"2011/12",214.21816068641,184.689834913946,247.124972138643,NA,NA,188,87761,NA,NA,"Same","Same",20110000
"629",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000012","Essex","County & UA","Female","15-44 yrs",NA,NA,"2011/12",254.916241806264,235.906893921262,275.049514235731,NA,NA,665,260870,NA,NA,"Same","Worse",20110000
"630",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000013","Gloucestershire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",171.515690509465,147.9338594524,197.788056261774,NA,NA,189,110194,NA,NA,"Better","Better",20110000
"631",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000014","Hampshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",285.985082622491,265.100709761088,308.077348220786,NA,NA,694,242670,NA,NA,"Worse","Worse",20110000
"632",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000015","Hertfordshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",181.791578172596,164.618209232501,200.26948832035,NA,NA,410,225533,NA,NA,"Better","Better",20110000
"633",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000016","Kent","County & UA","Female","15-44 yrs",NA,NA,"2011/12",320.914751598249,300.151668508118,342.735606112823,NA,NA,888,276709,NA,NA,"Worse","Worse",20110000
"634",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E10000017","Lancashire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",250.476938615195,230.122446516226,272.149084092695,NA,NA,558,222775,NA,NA,"Same","Same",20110000
"635",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000018","Leicestershire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",245.893577259762,218.852886161902,275.352550369308,NA,NA,300,122004,NA,NA,"Same","Same",20110000
"636",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000019","Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",299.302928948767,270.074791265608,330.831716758917,NA,NA,383,127964,NA,NA,"Worse","Worse",20110000
"637",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000020","Norfolk","County & UA","Female","15-44 yrs",NA,NA,"2011/12",167.457987746016,147.533462543245,189.323122410676,NA,NA,255,152277,NA,NA,"Better","Better",20110000
"638",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000021","Northamptonshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",155.410408098935,135.193217661157,177.798152511227,NA,NA,212,136413,NA,NA,"Better","Better",20110000
"639",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E10000023","North Yorkshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",140.774760383387,118.498249872525,166.022292575127,NA,NA,141,100160,NA,NA,"Better","Better",20110000
"640",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000024","Nottinghamshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",291.611359087752,264.511023462913,320.734668110061,NA,NA,424,145399,NA,NA,"Worse","Worse",20110000
"641",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000025","Oxfordshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",176.245668538655,154.475228625876,200.224762899421,NA,NA,236,133904,NA,NA,"Better","Better",20110000
"642",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000027","Somerset","County & UA","Female","15-44 yrs",NA,NA,"2011/12",205.024195059578,176.617361375504,236.699695618341,NA,NA,186,90721,NA,NA,"Better","Better",20110000
"643",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000028","Staffordshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",272.081585699237,246.70848372294,299.355735689754,NA,NA,421,154733,NA,NA,"Worse","Worse",20110000
"644",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000029","Suffolk","County & UA","Female","15-44 yrs",NA,NA,"2011/12",217.27659310302,192.56969019021,244.274484385145,NA,NA,280,128868,NA,NA,"Same","Same",20110000
"645",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000030","Surrey","County & UA","Female","15-44 yrs",NA,NA,"2011/12",231.329246363348,211.551984373201,252.457493369206,NA,NA,503,217439,NA,NA,"Same","Same",20110000
"646",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000031","Warwickshire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",184.812318227358,159.46678433727,213.041531474636,NA,NA,190,102807,NA,NA,"Better","Better",20110000
"647",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000032","West Sussex","County & UA","Female","15-44 yrs",NA,NA,"2011/12",241.885466198057,217.239486352591,268.56176883019,NA,NA,351,145110,NA,NA,"Same","Same",20110000
"648",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000034","Worcestershire","County & UA","Female","15-44 yrs",NA,NA,"2011/12",285.675285675286,253.897839529283,320.330018899728,NA,NA,293,102564,NA,NA,"Worse","Worse",20110000
"649",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000",NA,NA,"E92000001","England","Country","Female","15-44 yrs",NA,NA,"2012/13",228.363876803063,225.508023206419,231.24686510514,NA,NA,24411,10689519,NA,NA,"Not compared","Not compared",20120000
"650",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000001","North East region","Region","Female","15-44 yrs",NA,NA,"2012/13",215.50042319721,202.820586769817,228.765325711315,NA,NA,1077,499767,NA,NA,"Same","Not compared",20120000
"651",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000002","North West region","Region","Female","15-44 yrs",NA,NA,"2012/13",257.113546629578,248.758283013231,265.677908227921,NA,NA,3579,1391992,NA,NA,"Worse","Not compared",20120000
"652",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000003","Yorkshire and the Humber region","Region","Female","15-44 yrs",NA,NA,"2012/13",229.218769061852,220.148387330601,238.566901033487,NA,NA,2405,1049216,NA,NA,"Same","Not compared",20120000
"653",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000004","East Midlands region","Region","Female","15-44 yrs",NA,NA,"2012/13",229.802880196098,219.901746890819,240.034927097132,NA,NA,2025,881190,NA,NA,"Same","Not compared",20120000
"654",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000005","West Midlands region","Region","Female","15-44 yrs",NA,NA,"2012/13",238.519922546902,229.481780140539,247.822785881683,NA,NA,2625,1100537,NA,NA,"Worse","Not compared",20120000
"655",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000006","East of England region","Region","Female","15-44 yrs",NA,NA,"2012/13",197.802334941127,189.657037402256,206.207477634353,NA,NA,2219,1121827,NA,NA,"Better","Not compared",20120000
"656",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000007","London region","Region","Female","15-44 yrs",NA,NA,"2012/13",217.632580710198,211.220761515645,224.189576293489,NA,NA,4361,2003836,NA,NA,"Better","Not compared",20120000
"657",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000008","South East region","Region","Female","15-44 yrs",NA,NA,"2012/13",223.28287399433,216.178902652809,230.560825674172,NA,NA,3735,1672766,NA,NA,"Same","Not compared",20120000
"658",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E92000001","England","E12000009","South West region","Region","Female","15-44 yrs",NA,NA,"2012/13",245.769257776842,235.99352736702,255.845931992187,NA,NA,2380,968388,NA,NA,"Worse","Not compared",20120000
"659",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000001","Hartlepool","County & UA","Female","15-44 yrs",NA,NA,"2012/13",217.279432786323,153.759858455007,298.232997422721,NA,NA,38,17489,NA,NA,"Same","Same",20120000
"660",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000002","Middlesbrough","County & UA","Female","15-44 yrs",NA,NA,"2012/13",180.934473338773,134.717599738499,237.895417662766,NA,NA,51,28187,NA,NA,"Same","Same",20120000
"661",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000003","Redcar and Cleveland","County & UA","Female","15-44 yrs",NA,NA,"2012/13",98.8345756290409,63.3251775097248,147.058014222926,NA,NA,24,24283,NA,NA,"Better","Better",20120000
"662",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000004","Stockton-on-Tees","County & UA","Female","15-44 yrs",NA,NA,"2012/13",224.743150684931,179.263938730164,278.247313168578,NA,NA,84,37376,NA,NA,"Same","Same",20120000
"663",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000005","Darlington","County & UA","Female","15-44 yrs",NA,NA,"2012/13",257.276900570045,191.559551219749,338.271610637158,NA,NA,51,19823,NA,NA,"Same","Same",20120000
"664",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000006","Halton","County & UA","Female","15-44 yrs",NA,NA,"2012/13",335.5018207111,266.834554510472,416.446222069752,NA,NA,82,24441,NA,NA,"Worse","Worse",20120000
"665",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000007","Warrington","County & UA","Female","15-44 yrs",NA,NA,"2012/13",249.338097318973,202.196400211378,304.171333656566,NA,NA,97,38903,NA,NA,"Same","Same",20120000
"666",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000008","Blackburn with Darwen","County & UA","Female","15-44 yrs",NA,NA,"2012/13",240.924092409241,188.846029447192,302.925875191358,NA,NA,73,30300,NA,NA,"Same","Same",20120000
"667",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000009","Blackpool","County & UA","Female","15-44 yrs",NA,NA,"2012/13",254.462736631068,196.801462075958,323.738992337228,NA,NA,66,25937,NA,NA,"Same","Same",20120000
"668",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000010","Kingston upon Hull","County & UA","Female","15-44 yrs",NA,NA,"2012/13",500.843812945724,443.493353000192,563.552514071786,NA,NA,276,55107,NA,NA,"Worse","Worse",20120000
"669",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000011","East Riding of Yorkshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",285.91721148768,242.942482111422,334.303551310812,NA,NA,157,54911,NA,NA,"Worse","Worse",20120000
"670",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000012","North East Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",310.714643680465,250.786818760647,380.646430207252,NA,NA,93,29931,NA,NA,"Worse","Worse",20120000
"671",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000013","North Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",188.355032714295,142.658262384921,244.03579209227,NA,NA,57,30262,NA,NA,"Same","Same",20120000
"672",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E06000014","York","County & UA","Female","15-44 yrs",NA,NA,"2012/13",70.884686621087,48.1627054607318,100.615154467447,NA,NA,31,43733,NA,NA,"Better","Better",20120000
"673",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000015","Derby","County & UA","Female","15-44 yrs",NA,NA,"2012/13",249.457287580455,208.570704689322,296.016229668215,NA,NA,131,52514,NA,NA,"Same","Same",20120000
"674",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000016","Leicester","County & UA","Female","15-44 yrs",NA,NA,"2012/13",218.011280816275,186.647019674702,253.137715889105,NA,NA,172,78895,NA,NA,"Same","Same",20120000
"675",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000017","Rutland","County & UA","Female","15-44 yrs",NA,NA,"2012/13",NA,NA,NA,NA,NA,NA,NA,"Value for Leicestershire and Rutland combined",NA,"Not compared","Not compared",20120000
"676",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E06000018","Nottingham","County & UA","Female","15-44 yrs",NA,NA,"2012/13",232.603469560133,199.775296485172,269.286787199478,NA,NA,179,76955,NA,NA,"Same","Same",20120000
"677",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000019","Herefordshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",203.125511909052,155.735165239893,260.397739002543,NA,NA,62,30523,NA,NA,"Same","Same",20120000
"678",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000020","Telford and Wrekin","County & UA","Female","15-44 yrs",NA,NA,"2012/13",161.373808726365,120.880056427115,211.080915047968,NA,NA,53,32843,NA,NA,"Better","Better",20120000
"679",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000021","Stoke-on-Trent","County & UA","Female","15-44 yrs",NA,NA,"2012/13",295.0611905422,249.586823412325,346.424084943874,NA,NA,149,50498,NA,NA,"Worse","Worse",20120000
"680",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000022","Bath and North East Somerset","County & UA","Female","15-44 yrs",NA,NA,"2012/13",117.528542646071,84.7042358755252,158.864446996,NA,NA,42,35736,NA,NA,"Better","Better",20120000
"681",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000023","Bristol","County & UA","Female","15-44 yrs",NA,NA,"2012/13",263.165647063445,232.598565953271,296.63307248041,NA,NA,268,101837,NA,NA,"Worse","Same",20120000
"682",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000024","North Somerset","County & UA","Female","15-44 yrs",NA,NA,"2012/13",445.099569351715,377.577488680042,521.212384705842,NA,NA,154,34599,NA,NA,"Worse","Worse",20120000
"683",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000025","South Gloucestershire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",273.648981198937,230.049397971394,323.108099822734,NA,NA,139,50795,NA,NA,"Worse","Same",20120000
"684",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000026","Plymouth","County & UA","Female","15-44 yrs",NA,NA,"2012/13",244.08421837153,204.078293013883,289.640325783429,NA,NA,131,53670,NA,NA,"Same","Same",20120000
"685",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000027","Torbay","County & UA","Female","15-44 yrs",NA,NA,"2012/13",312.631235126686,242.284913094118,397.030617459738,NA,NA,67,21431,NA,NA,"Worse","Same",20120000
"686",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000028","Bournemouth","County & UA","Female","15-44 yrs",NA,NA,"2012/13",255.970575809538,208.931480267448,310.438766984843,NA,NA,103,40239,NA,NA,"Same","Same",20120000
"687",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000029","Poole","County & UA","Female","15-44 yrs",NA,NA,"2012/13",369.351373760977,299.857298738732,450.121020213075,NA,NA,98,26533,NA,NA,"Worse","Worse",20120000
"688",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000030","Swindon","County & UA","Female","15-44 yrs",NA,NA,"2012/13",181.880971566709,143.996878000679,226.67795824721,NA,NA,79,43435,NA,NA,"Better","Better",20120000
"689",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000031","Peterborough","County & UA","Female","15-44 yrs",NA,NA,"2012/13",104.621194723009,75.0779756269751,141.930464073426,NA,NA,41,39189,NA,NA,"Better","Better",20120000
"690",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000032","Luton","County & UA","Female","15-44 yrs",NA,NA,"2012/13",182.345445757722,145.237129702103,226.044614871625,NA,NA,83,45518,NA,NA,"Better","Same",20120000
"691",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000033","Southend-on-Sea","County & UA","Female","15-44 yrs",NA,NA,"2012/13",215.504516738502,168.921139878666,270.964575140171,NA,NA,73,33874,NA,NA,"Same","Same",20120000
"692",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000034","Thurrock","County & UA","Female","15-44 yrs",NA,NA,"2012/13",311.572264189765,255.089840883059,376.837678280907,NA,NA,106,34021,NA,NA,"Worse","Worse",20120000
"693",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000035","Medway","County & UA","Female","15-44 yrs",NA,NA,"2012/13",369.278905624682,320.224270579063,423.722396267328,NA,NA,203,54972,NA,NA,"Worse","Worse",20120000
"694",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000036","Bracknell Forest","County & UA","Female","15-44 yrs",NA,NA,"2012/13",213.666261678328,159.088566082746,280.931674458937,NA,NA,51,23869,NA,NA,"Same","Same",20120000
"695",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000037","West Berkshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",170.559365101465,126.180757244698,225.488525855123,NA,NA,49,28729,NA,NA,"Better","Same",20120000
"696",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000038","Reading","County & UA","Female","15-44 yrs",NA,NA,"2012/13",136.418489952254,101.883853298865,178.894699986549,NA,NA,52,38118,NA,NA,"Better","Better",20120000
"697",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000039","Slough","County & UA","Female","15-44 yrs",NA,NA,"2012/13",168.153019247515,127.020983643006,218.360682243597,NA,NA,56,33303,NA,NA,"Better","Better",20120000
"698",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000040","Windsor and Maidenhead","County & UA","Female","15-44 yrs",NA,NA,"2012/13",125.835909973395,87.6493219332701,175.007289023812,NA,NA,35,27814,NA,NA,"Better","Better",20120000
"699",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000041","Wokingham","County & UA","Female","15-44 yrs",NA,NA,"2012/13",108.673504041296,74.3325963162554,153.414562519257,NA,NA,32,29446,NA,NA,"Better","Better",20120000
"700",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000042","Milton Keynes","County & UA","Female","15-44 yrs",NA,NA,"2012/13",272.255995226196,229.885806345553,320.172724369384,NA,NA,146,53626,NA,NA,"Worse","Worse",20120000
"701",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000043","Brighton and Hove","County & UA","Female","15-44 yrs",NA,NA,"2012/13",83.0640045911741,62.5751759015291,108.1192194641,NA,NA,55,66214,NA,NA,"Better","Better",20120000
"702",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000044","Portsmouth","County & UA","Female","15-44 yrs",NA,NA,"2012/13",174.174819911837,138.319948380057,216.483397871474,NA,NA,81,46505,NA,NA,"Better","Better",20120000
"703",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000045","Southampton","County & UA","Female","15-44 yrs",NA,NA,"2012/13",262.356276301657,221.922339173412,308.026049715559,NA,NA,149,56793,NA,NA,"Same","Same",20120000
"704",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E06000046","Isle of Wight","County & UA","Female","15-44 yrs",NA,NA,"2012/13",174.399926568452,123.415767796577,239.377524986276,NA,NA,38,21789,NA,NA,"Same","Same",20120000
"705",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000047","County Durham","County & UA","Female","15-44 yrs",NA,NA,"2012/13",238.973453166398,209.085001601342,271.935608916547,NA,NA,230,96245,NA,NA,"Same","Same",20120000
"706",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000049","Cheshire East","County & UA","Female","15-44 yrs",NA,NA,"2012/13",233.745463492649,198.063256618648,273.999259323045,NA,NA,152,65028,NA,NA,"Same","Same",20120000
"707",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E06000050","Cheshire West and Chester","County & UA","Female","15-44 yrs",NA,NA,"2012/13",241.770807808544,204.389147617715,284.010512956439,NA,NA,148,61215,NA,NA,"Same","Same",20120000
"708",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E06000051","Shropshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",177.430801987225,142.67531766246,218.092579035381,NA,NA,90,50724,NA,NA,"Better","Better",20120000
"709",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000052","Cornwall","County & UA","Female","15-44 yrs",NA,NA,"2012/13",219.08924600436,189.776071819051,251.648078768554,NA,NA,200,91287,"Value for Cornwall & Isles of Scilly combined",NA,"Same","Same",20120000
"710",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000053","Isles of Scilly","County & UA","Female","15-44 yrs",NA,NA,"2012/13",NA,NA,NA,NA,NA,NA,NA,"Value for Cornwall & Isles of Scilly combined",NA,"Not compared","Not compared",20120000
"711",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E06000054","Wiltshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",213.39500727212,183.277794294562,247.049005852696,NA,NA,179,83882,NA,NA,"Same","Same",20120000
"712",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000055","Bedford","County & UA","Female","15-44 yrs",NA,NA,"2012/13",183.468826115838,139.315571695979,237.17600273525,NA,NA,58,31613,NA,NA,"Same","Same",20120000
"713",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E06000056","Central Bedfordshire","County & UA","Female","15-44 yrs",NA,NA,"2012/13",160.347487212795,126.94861565234,199.840811814313,NA,NA,79,49268,NA,NA,"Better","Same",20120000
"714",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E06000057","Northumberland","County & UA","Female","15-44 yrs",NA,NA,"2012/13",276.992543967823,233.88522360672,325.742900017693,NA,NA,146,52709,NA,NA,"Worse","Worse",20120000
"715",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000001","Bolton","County & UA","Female","15-44 yrs",NA,NA,"2012/13",359.216255442671,310.921405847679,412.887022527791,NA,NA,198,55120,NA,NA,"Worse","Worse",20120000
"716",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000002","Bury","County & UA","Female","15-44 yrs",NA,NA,"2012/13",160.901045856798,122.178909979332,208.001913459357,NA,NA,58,36047,NA,NA,"Better","Better",20120000
"717",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000003","Manchester","County & UA","Female","15-44 yrs",NA,NA,"2012/13",210.038494599544,186.195894928864,236.087805411802,NA,NA,281,133785,NA,NA,"Same","Better",20120000
"718",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000004","Oldham","County & UA","Female","15-44 yrs",NA,NA,"2012/13",239.808153477218,196.528568988628,289.783606268416,NA,NA,107,44619,NA,NA,"Same","Same",20120000
"719",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000005","Rochdale","County & UA","Female","15-44 yrs",NA,NA,"2012/13",266.193433895297,219.576757488337,319.779628230597,NA,NA,114,42826,NA,NA,"Same","Same",20120000
"720",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000006","Salford","County & UA","Female","15-44 yrs",NA,NA,"2012/13",258.144059796952,216.288606832124,305.736178083107,NA,NA,134,51909,NA,NA,"Same","Same",20120000
"721",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000007","Stockport","County & UA","Female","15-44 yrs",NA,NA,"2012/13",303.197879521748,257.901524442057,354.159817589389,NA,NA,159,52441,NA,NA,"Worse","Worse",20120000
"722",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000008","Tameside","County & UA","Female","15-44 yrs",NA,NA,"2012/13",317.372705947289,266.631966510439,374.959136662792,NA,NA,138,43482,NA,NA,"Worse","Worse",20120000
"723",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000009","Trafford","County & UA","Female","15-44 yrs",NA,NA,"2012/13",219.725456439995,178.182543320419,268.046423078906,NA,NA,97,44146,NA,NA,"Same","Same",20120000
"724",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000010","Wigan","County & UA","Female","15-44 yrs",NA,NA,"2012/13",261.033107428905,222.26905803274,304.613487190877,NA,NA,161,61678,NA,NA,"Same","Same",20120000
"725",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000011","Knowsley","County & UA","Female","15-44 yrs",NA,NA,"2012/13",408.121620242832,338.373382396146,488.013418254438,NA,NA,120,29403,NA,NA,"Worse","Worse",20120000
"726",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000012","Liverpool","County & UA","Female","15-44 yrs",NA,NA,"2012/13",249.829236570509,220.758599587657,281.66365254598,NA,NA,267,106873,NA,NA,"Same","Same",20120000
"727",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E08000013","St. Helens","County & UA","Female","15-44 yrs",NA,NA,"2012/13",309.325246398787,252.217771626346,375.499744077418,NA,NA,102,32975,NA,NA,"Worse","Same",20120000
